Id,Title,Body,Tags,CreationDate
"875890","I am trying to manually update my out of date BIOS.. but cant seem to convert the .exe to .hdr","<p>I have an out of date bios and a no-longer-working ac adapter for my dell inspiron 5458. I am currently following <a href=""https://wiki.ubuntu.com/DellBIOS#Using_WINE_to_extract_the_BIOS_image_for_a_Dell_Inspiron_1525"" rel=""nofollow noreferrer"">this guide</a>.
Everything flows smoothly until I get to step:</p>

<pre><code>wine 1525_A17.EXE  -writehdrfile -nopause
</code></pre>

<p>naturally I replace the file name with shit.exe (which I renamed my downloaded bios update .exe file, for ease of use)</p>

<p>and I continually get this error from wine:</p>

<pre><code>___________________________________________________
BIOS Update Program

Error: Invalid Command Line.

Unrecognized command line option &lt;-writehdrfile&gt;.
The /? option will show command help.
__________________________________________________
</code></pre>

<p>I need to update the BIOS in hopes it fixes my adapter problem.</p>
","<wine><16.10><bios>","2017-01-25 02:35:12"
"956423","Which package contains libstdc++ mips cross n32?","<p>I'm looking for the package that contains libstdc++ for mips cross compile, n32 alignment. Ubuntu 16.04 host.</p>
","<compiling><libraries><cross-compilation>","2017-09-16 14:31:10"
"956476","ubuntu is not showing files (programs & games) icons","<p>just shortcuts have an icons in ubuntu but in windows every program has an icon, look at this :</p>

<p>(Power ISO) in Windows :</p>

<p><a href=""https://i.sstatic.net/FgV67.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/FgV67.png"" alt=""enter image description here""></a></p>

<p>(power ISO) in Ubuntu :</p>

<p><a href=""https://i.sstatic.net/zAKbe.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/zAKbe.png"" alt=""enter image description here""></a></p>

<p>i want to know why this happening in Ubuntu and not in windows</p>

<p>EDIT: #ravery told me that i can give it an icon and this is true, but that means i have to add icons to all my programs!
is there a way to make ubuntu act like windows in this situations?</p>
","<unity><icons>","2017-09-16 17:58:40"
"720051","Hello I am upgrading my aunt's laptop Dell Inspiron b130 installed ubuntu 14.04.3.and its really slow","<p>What is the highest Ubuntu i can install without it being so slow? Thanks</p>

<p>Here are the specs:</p>

<pre><code>Specifications
Name    Dell Inspiron B130
Processor   Intel Pentium-M 730 1.73GHz
Screen  14.1“ WXGA
RAM 512MB
HDD 60GB
Optical Drive   DVD-ROM/CD-RW
Graphics    Intel Graphics Media Accelerator 900
Network 10/100 Ethernet, Dell 1370 802.11g Wireless or Dell 1470 802.11a/b/g Wireless
Other   3 x USB2.0
Linux Compatibility
Device  Compatibility   Comments
Processor   Yes 
Screen  Yes 
HDD Yes 
Optical Drive   Yes 
Graphics    Yes 
Sound   Yes Use the snd-hda-intel module
Ethernet    Yes 
Wireless    Partial 
56K Modem   Not Tested  
USB Yes 
</code></pre>
","<14.04><dell><inspiron>","2016-01-12 02:45:57"
"720107","Why does my terminal look like this?","<p>When I maximize the terminal, the display becomes like this and text won't expand to entire screen.  All the content/text is only visible on top left side of the window while it's maximized. </p>

<p>All the text should expand to full width of the terminal.How can I resolve this?</p>

<p><a href=""https://i.sstatic.net/DHqJn.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/DHqJn.png"" alt=""enter image description here""></a></p>
","<command-line><scripts><nano>","2016-01-12 07:21:19"
"1117336","Ubuntu MX records","<p>I am little confused about MX records.
At least I think that is the problem, I followed a lot of guides about how to setup postfix, postfixadmin, dovecot on my VPS with Ubuntu 16.04,
but I had no luck so far. It seems like everything is OK, but I can't send or receive any emails.</p>

<p>Also I can't connect with Thunderbird or any other email client to my server, probably because they can't find it. Below are some screenshots of my noip MX record, <code>dig</code> command results and <code>/etc/host</code> file on my VPS. </p>

<p><a href=""https://i.sstatic.net/nm8Na.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/nm8Na.png"" alt=""noip MX records""></a><br>
<sup><b>noip MX records</b></sup>  </p>

<p><a href=""https://i.sstatic.net/jc01u.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/jc01u.png"" alt=""dig results""></a><br>
<sup><b>dig results</b></sup>  </p>

<p><a href=""https://i.sstatic.net/oYIYA.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/oYIYA.png"" alt=""hosts file""></a><br>
<sup><b>/etc/hosts file</b></sup>  </p>
","<networking><16.04><dns><postfix><dovecot>","2019-02-11 10:55:50"
"956803","How to run Ubuntu as normal user and switch to admin to change environment variables","<p>I've just started learning Linux at uni, and my first homework is to: </p>

<blockquote>
  <p>change current user to admin, <em>do some stuff with environment variables</em>, switch back to normal user</p>
</blockquote>

<p>I can normally log in under my account which is superuser, but the idea is to switch to SU, set an <code>env</code>-variable, and see that normal users can't access it (if my theory is correct). On the other hand I can log in as a guest, but neither <code>sudo</code> nor <code>su</code> commands work </p>

<pre><code>sudo: Operation not permitted
su: Authentication failure
</code></pre>

<p>How do I create/become this ""normal user"" and complete the task?</p>
","<sudo><users><su>","2017-09-17 20:00:43"
"801273","Ubuntu 16.04 desktop end Kernel panic - not syncing : Attempted to kill init! exit code=0x00000009","<p>My laptop is Asus N551VW. I use Windows and I just wanted to try Ubuntu but there is a problem when I wanna install Ubuntu.</p>
<p>Refer this image:</p>
<p><a href=""https://i.sstatic.net/LnlCe.jpg"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/LnlCe.jpg"" alt=""enter image description here"" /></a></p>
<p>I don't know any thing about Linux.</p>
","<system-installation><kernel>","2016-07-21 11:28:01"
"720352","Internet access lost after a minute","<p>I installed ubuntu 14.04 on my notebook. I <strong>can't access internet</strong> even when i am connected to wifi. No matter how many restarts, no matter how many connections-disconnections to the network the internet access <strong>dissapears after a short period of time</strong>.</p>

<p>With <strong>cable works fine</strong>, so I am guessing it has something to do with wifi. </p>

<p>ps: I have also installed Windows and everything works great!</p>

<p>lspci -knn | grep Net -A2</p>

<pre><code>04:00.0 Network controller [0280]: Realtek Semiconductor Co., Ltd. RTL8723BE PCIe Wireless Network Adapter [10ec:b723]
    Subsystem: XAVi Technologies Corp. Device [1b9a:2485]
    Kernel driver in use: rtl8723be
</code></pre>
","<wireless><internet>","2016-01-12 20:28:15"
"1188841","Stuck on Purple splash screen in Ubuntu 18.04 on Third generation (Retina) MacBook Pro","<p>I had an <a href=""https://en.wikipedia.org/wiki/MacBook_Pro"" rel=""nofollow noreferrer"">old, third generation (Retina) Macbook Pro</a>, and I recently installed Ubuntu 18.04 (not dual). It was working fine till this morning. After I rebooted, it stuck on the splash screen. </p>

<p>Googled it and removed the graphic drivers and reinstalled AMD graphics again. But still, the issue is the same. </p>

<p>Any possible solutions to fix this issue?</p>
","<boot><18.04><macbook>","2019-11-14 20:24:07"
"720385","Unstable system when low disk space","<p>When I tried to fill the system disk to full (100Mb and less space remaining), I noticed that Ubuntu is quite unstable, for example when I open the System Monitor, it doesn't open, only blink; or when I search for something in the dash, it doesn't show me all applications; etc.</p>

<p>I know that it is very hard for the system if it has a full system disk, but according to me Windows looks more stable when is low on system disk space. Is it possible to make Ubuntu use SWAP when it has no space on the system drive?</p>
","<disk><system><disk-usage>","2016-01-12 22:03:04"
"956978","Wrong sorting a text file","<p>I have this simple text file and want to sort all lines by the <code>response_time</code> column:</p>

<pre><code>1 console-2017_09_17.log:2017-09-17 00:04:02,507:INFO :pool-8982-thread-30:r.a.u.j.PerfRequestInterceptor - method=GET, uri==43975&amp;items, response_time=1030, response_code=300 
2 console-2017_09_17.log:2017-09-17 00:04:02,628:INFO :pool-8982-thread-77:r.a.u.j.PerfRequestInterceptor - method=GET, uri==PBD4766&amp;items, response_time=1142, response_code=200 
3 console-2017_09_17.log:2017-09-17 00:04:02,651:INFO :pool-8982-thread-67:r.a.u.j.PerfRequestInterceptor - method=GET, uri==MDC1810C&amp;items, response_time=1166, response_code=200 
4 console-2017_09_17.log:2017-09-17 00:04:02,655:INFO :pool-8984-thread-47:r.a.u.j.PerfRequestInterceptor - method=GET, uri==1031086&amp;items, response_time=1005, response_code=200 
5 console-2017_09_17.log:2017-09-17 00:04:02,668:INFO :pool-8984-thread-50:r.a.u.j.PerfRequestInterceptor - method=GET, uri==F1018P&amp;items, response_time=1018, response_code=200 
6 console-2017_09_17.log:2017-09-17 00:04:02,677:INFO :pool-8983-thread-86:r.a.u.j.PerfRequestInterceptor - method=GET, uri==V2581261&amp;items, response_time=1060, response_code=200 
7 console-2017_09_17.log:2017-09-17 00:04:02,681:INFO :pool-8982-thread-68:r.a.u.j.PerfRequestInterceptor - method=GET, uri==202581&amp;items, response_time=1196, response_code=200 
8 console-2017_09_17.log:2017-09-17 00:04:02,686:INFO :pool-8984-thread-46:r.a.u.j.PerfRequestInterceptor - method=GET, uri==1563200600&amp;, response_time=1036, response_code=200 
9 console-2017_09_17.log:2017-09-17 00:04:02,693:INFO :pool-8983-thread-29:r.a.u.j.PerfRequestInterceptor - method=GET, uri==8DB355025371, response_time=1207, response_code=200
</code></pre>

<p>I tried it this way:</p>

<pre><code>sort -n -t "" "" -k 8 myfile.txt
</code></pre>

<p>But I still got an unsorted file. Why?</p>

<p><strong>UPD:</strong>
Time can be less than 1000 and more than 9999:</p>

<pre><code>1 console-2017_09_17.log:2017-09-17 00:04:02,507:INFO :pool-8982-thread-30:r.a.u.j.PerfRequestInterceptor - method=GET, uri==43975&amp;items, response_time=11030, response_code=300 
2 console-2017_09_17.log:2017-09-17 00:04:02,628:INFO :pool-8982-thread-77:r.a.u.j.PerfRequestInterceptor - method=GET, uri==PBD4766&amp;items, response_time=1142, response_code=200 
3 console-2017_09_17.log:2017-09-17 00:04:02,651:INFO :pool-8982-thread-67:r.a.u.j.PerfRequestInterceptor - method=GET, uri==MDC1810C&amp;items, response_time=1166, response_code=200 
4 console-2017_09_17.log:2017-09-17 00:04:02,655:INFO :pool-8984-thread-47:r.a.u.j.PerfRequestInterceptor - method=GET, uri==1031086&amp;items, response_time=1005, response_code=200 
5 console-2017_09_17.log:2017-09-17 00:04:02,668:INFO :pool-8984-thread-50:r.a.u.j.PerfRequestInterceptor - method=GET, uri==F1018P&amp;items, response_time=1018, response_code=200 
6 console-2017_09_17.log:2017-09-17 00:04:02,677:INFO :pool-8983-thread-86:r.a.u.j.PerfRequestInterceptor - method=GET, uri==V2581261&amp;items, response_time=1060, response_code=200 
7 console-2017_09_17.log:2017-09-17 00:04:02,681:INFO :pool-8982-thread-68:r.a.u.j.PerfRequestInterceptor - method=GET, uri==202581&amp;items, response_time=1196, response_code=200 
8 console-2017_09_17.log:2017-09-17 00:04:02,686:INFO :pool-8984-thread-46:r.a.u.j.PerfRequestInterceptor - method=GET, uri==1563200600&amp;, response_time=1036, response_code=200 
9 console-2017_09_17.log:2017-09-17 00:04:02,693:INFO :pool-8983-thread-29:r.a.u.j.PerfRequestInterceptor - method=GET, uri==8DB355025371, response_time=7, response_code=200
</code></pre>

<p><strong>UPD2:</strong>
I'm reduce parameter <code>uri</code>. It can contain different numbers of ""="".</p>
","<command-line><text-processing><sort>","2017-09-18 10:47:49"
"720582","How change user password in Ubuntu-Studio GUI?","<p>Asking users to change their password using the command line is like asking them to play Russian roulette...</p>

<p>(
<a href=""https://askubuntu.com/questions/211426/unable-to-change-user-password-in-ubuntu-12-10"">Unable to change user password in Ubuntu 12.10</a></p>

<p><a href=""https://askubuntu.com/questions/527085/how-recover-encrypted-home-when-lost-because-user-password-was-changed-with-root"">How recover encrypted home when lost because user password was changed with root?</a>
)</p>

<p>And anyway, it's vulgar.</p>

<p>But the GUI shows no sign of a password form and gives no help at all to a user looking to change their password. If you go to that nameless system menu with the funny logo on the task bar, you can find under 'System' a 'Users Settings' menu that looks like it ought to have an option to change the user password. But it doesn't. If you click on help and type 'password', nothing comes up. If you open 'Settings Manager' from the funny menu and type password nothing comes up.</p>

<p>So how does an Ubuntu-Studio user change their password without getting their hands dirty and risking calamity?</p>
","<15.04><password><users><ubuntu-studio>","2016-01-13 11:13:03"
"720587","What application displays disk details?","<p>Does anyone know a software like <a href=""http://crystalmark.info/?lang=en"" rel=""nofollow"">Crystalmark</a> where can I see all the information about my disk?  Crystalmark, unfortunately, is only available for Windows.</p>
","<hard-drive><software-recommendation><ssd>","2016-01-13 11:31:54"
"957116","Program is installed in two locations. How do I fix this","<p>I installed netbeans using terminal apt install and also installed netbeans by downloading the program and installing the tar.gz file (i think).  Now I have two versions of the same program running on my system. How do I fix this? When checking dpkg --list it listed 1 installation of netbeans.  I uninstalled this. But now how can I uninstal the other installation. It's not listed.  </p>
","<package-management>","2017-09-18 19:39:21"
"1036925","How can i pass the sudo password as an argument in my command?","<p>My command is</p>

<pre><code>echo ""deb http://www.apache.org/dist/cassandra/debian 311x main"" | sudo tee -a /etc/apt/sources.list.d/cassandra.sources.list
</code></pre>

<p>I want to pass my password <code>user-password</code> as an argument in the above command similar to the one shown below:</p>

<pre><code>echo user-password | sudo -S apt-get update
</code></pre>

<p>My issue is that i don't know how to pass both the URL as well as the sudo password simultaneously.</p>

<p>Also i am ensuring that the password is not visible on the terminal as this command will be called by a python script which reads the password from a file (or from user)</p>
","<command-line><bash><sudo>","2018-05-16 11:49:23"
"720680","Where is src/make?","<p>I'm Confused. I need to run a program (see <a href=""https://askubuntu.com/questions/720272/understanding-how-lammps-manages-files-and-directories"">This previous question</a> for details) and the instructions says ""you can typically use the Makefile.mpi or Makefile.serial files in src/MAKE by typing one of these lines (from the src dir):""</p>

<pre><code>make mpi
make serial
</code></pre>

<p>But I don't know where is src/MAKE.</p>
","<software-installation><compiling><make>","2016-01-13 15:33:06"
"801618","On localhost the file is downloading properly from ftp but not in Ubuntu server","<p>On <code>localhost</code> I tried to get the ftp file from server and the local file is successfully created. But when I'm trying in Ubuntu server it's displaying there was a problem and file is not downloading into server. Here is the code . And code file created in this location <code>/var/www/html/</code>:</p>

<pre class=""lang-php prettyprint-override""><code>&lt;?php
// define some variables
$local_file = 'local.csv';
$server_file = 'serverfile.csv';
$ftp_server=""ip address"";
$conn_id = ftp_connect($ftp_server)or die(""Couldn't connect to $ftp_server"");
$ftp_user_name=""user anme"";
$ftp_user_pass=""pass"";
$login_result = ftp_login($conn_id, $ftp_user_name, $ftp_user_pass);
if (ftp_get($conn_id, $local_file, $server_file, FTP_BINARY)) {
echo ""Successfully written to $local_file\n"";
}
} else {
echo ""There was a problem\n"";
}
ftp_close($conn_id);
?&gt;
</code></pre>

<p>Please help me to solve this issue, in local host it's working fine but in Ubuntu server local file not creating/downloading.</p>
","<php><ftp>","2016-07-22 10:05:18"
"720702","""No such file or directory""? Can't push a file with `adb`","<pre><code>antonio@antonio-N150P-N210P-N220P:~$ adb push rom.zip /sdcard/
* daemon not running. starting it now on port 5037 *
* daemon started successfully *
cannot stat 'rom.zip': No such file or directory
antonio@antonio-N150P-N210P-N220P:~$ adb push rom.zip /sdcard/
cannot stat 'rom.zip': No such file or directory
antonio@antonio-N150P-N210P-N220P:~$ ll ~/Downloads
total 573408
drwxr-xr-x  2 antonio antonio      4096 Jan 13 16:01 ./
drwxr-xr-x 19 antonio antonio      4096 Jan 13 16:29 ../
-rwxrwxr-x  1 antonio antonio 587156866 Jan 13 16:00 rom.zip*
antonio@antonio-N150P-N210P-N220P:~$ 
</code></pre>

<p>I can't use <code>adb</code> correctly.</p>
","<command-line><android><adb>","2016-01-13 16:36:16"
"876735","finding the pattern (ab)* using grep","<pre><code>grep ab* filename.txt
</code></pre>

<p>The command above finds lines that start with <code>a</code> and end with any number of <code>b</code>'s. For example:</p>

<pre><code>a
ab
abb
abb
</code></pre>

<p>But how do I fix my command so it finds lines like these?</p>

<pre><code>ab
abab
abababab
</code></pre>

<p>I tried <code>grep (ab)* filename.txt</code>, but it won't do it because it's the same as <code>(ab | (ab) | (ab))</code>.</p>
","<command-line><grep>","2017-01-27 03:44:59"
"957275","Creating multiple directories at once using a shell script with mkdir and variables","<p>I want to create a directory tree as follow using <code>mkdir</code> in a shell script. </p>

<pre><code>Tutorial
│
├── abc
│   |
│   └── def
│       
└── pqr
    ├── stu
    │   
    └── vwx
</code></pre>

<p>When I run the following command in terminal, </p>

<pre><code>mkdir -p /home/LinuxServer/GIT/bbb/Tutorial/{abc/def,pqr/{stu,vwx}}
</code></pre>

<p>then it is working.</p>

<p>But when I execute following shell script it does not create the directory tree properly  </p>

<pre><code>DIRECTORY_PATH=""/home/LinuxServer/GIT/bbb/""
CREATE_DIRECTORY_STRUCTURE=""Tutorial/{abc/def,pqr/{stu,vwx}}""
TUTORIAL_PATH=""$DIRECTORY_PATH$CREATE_DIRECTORY_STRUCTURE""

mkdir -p  $TUTORIAL_PATH
</code></pre>

<p>Can you please help me understand this problem?</p>
","<command-line><bash><scripts>","2017-09-19 09:08:29"
"1037098","Ubuntu Environment Is Broken","<p>After installation, this PC's Desktop <a href=""https://i.sstatic.net/WeZ5P.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/WeZ5P.png"" alt=""picture""></a> does not look like the Desktop on my other PC.</p>
","<package-management><themes><environment><fakeroot>","2018-05-16 19:40:09"
"720915","you tube downloder","<p>Hi i just get rid of windows and i have installed Ubuntu. I have two questions: </p>

<ol>
<li><p>I'm trying to download you tube to mp3 and when it starts is says that some files are missing from Ubuntu.</p></li>
<li><p>I downloaded all video downloader and when i paste the link it says
that can not found the link.</p></li>
</ol>

<p>Thanks a lot Dimitris</p>
","<system-installation>","2016-01-14 06:40:30"
"876993","Add OpenVpn in ubuntu 16 04","<p>How to add <strong>OpenVpn</strong> in my <code>VPN Connections</code> - <code>Configures Vpn</code> - <code>Network Connections</code>?</p>

<p>Look at this <a href=""https://askubuntu.com/questions/787399/openvpn-in-ubuntu-16-04"">question</a>, and video in this question, but list hasn t openvpn.
<a href=""https://i.sstatic.net/RNI4a.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/RNI4a.png"" alt=""enter image description here""></a></p>
","<16.04><xubuntu><openvpn>","2017-01-27 18:24:44"
"1189364","How can I print file sizes recursively, reporting permission errors?","<p>I have to make a script which prints the sizes of all <code>.conf</code> files from <code>/etc</code> recursively in a specified file, and that prints the errors caused by the lack of permission in another file. I don't know how to make it. Any suggestion would be very helpful.</p>
","<permissions><scripts><files><directory>","2019-11-16 18:04:28"
"720952","Impossible to install EPEL 5.4 on Ubuntu 14.04","<p>I'm a noob of Ubuntu.</p>

<p>I'm following some instructions to install <code>epel-release-5-4.noarch.rpm</code> on my virtual Ubuntu 14.04 hosted in VirtualBox.</p>

<p>I tried the command:</p>

<pre><code>sudo rpm -Uvh http://download.fedora.redhat.com/pub/epel/5/i386/epel-release-5-4.noarch.rpm
</code></pre>

<p>But it says that <code>the host download.fedora.redhat.com is unknown</code>.</p>

<p>So i found this working url:</p>

<blockquote>
  <p><a href=""https://dl.fedoraproject.org/pub/epel/5/i386/"" rel=""nofollow"">https://dl.fedoraproject.org/pub/epel/5/i386/</a></p>
</blockquote>

<p>In this url there is available the <code>epel-release-5-4.noarch.rpm</code>.</p>

<p>So i tried the command:</p>

<pre><code>sudo rpm -Uvh https://dl.fedoraproject.org/pub/epel/5/i386/epel-release-5-4.noarch.rpm
</code></pre>

<p>But I obtain this error:</p>

<pre><code>warning: /var/tmp/rpm-tmp.9Y0b8t: Header V3 DSA/SHA1 Signature, ID key 217521f6: NOKEY
error: Failed dipendencies:
redhat-release &gt;= 5 is needed by epel-release-5-4.noarch
</code></pre>

<p>Any idea to how to solve this problem?</p>

<p>Thanks.</p>
","<14.04><software-installation><virtualbox>","2016-01-14 09:14:03"
"957611","sentence in one line using awk","<p>I have extracted data by commands and save it in kwrite file but now I want to retrieve some important data from it but the data  should be ideally in 1 line while in my case it breaks  in to 2,3 lines.The lines start with Jpak is of interest. 
Data: </p>

<pre><code>Jpak= its just a sample data for posting,
solve the query asap

Breadth=44


***** less*****
--
Effective search space used: 2418848120


Jpak= To work late into the night, alluding to the
 time before electric lighting

Breadth=75


***** less*****
--


Jpak= Speak of an issue, (mostly current) which ,
many people ,
are talking 

Breadth=22


***** less *****
- -
</code></pre>

<p>Desired Output:</p>

<pre><code>Jpak= its just a sample data for posting solve the query asap

Jpak= To work late into the night alluding to the time before electric lighting

Jpak= Speak of an issue (mostly current) which many people  are talking 
</code></pre>
","<command-line><text-processing>","2017-09-20 07:39:29"
"1037423","How to get privileged (permissions) access for our app on Ubuntu?","<p>I'm a developer and new to Linux. I coded a Jframe Java program which performs File (create, delete, read, write, mkdir) operations. It works fine on windows, but not Linux.</p>

<p>My program does not have permission to read and write files or to create directories.</p>

<p>How do I give permissions to our own developed program on Linux?</p>
","<permissions><java>","2018-05-17 13:54:35"
"721247","password working only in text mode but not in XWindows mode","<p>I was trying to install Nividia GTX 950 M driver. For that i need to do Ctrl+Alt+F1 and then stop XWindows(sudo service lightdm stop). It got stopped and then i started running the installation of Nvidia driver.Once the driver installation went fine - it asked me to restart the laptop. After laptop at the unity login screen my password is not working. I checked everything - caps lock etc....but it's just not working....at the same time if i do Ctrl+Alt+F1 - the same password is working. 
When checking my installation of Nvidia graphics card using the command</p>

<pre><code>less /var/log/Xorg.0.log | grep 'vendor'
</code></pre>

<p>i can find that it has installed Nvidia graphics driver properly and uninstalled default ""Nouveau"" driver.</p>

<p>I am wondering...what's going wrong...If i do  Ctrl+Alt+F7 - my password is not working.....what could go wrong?</p>

<p>I am using Ubuntu 14.0.4 Desktop - 64 bit version on intel Core I7 - quad core laptop with 16 GB RAM, 4 GB Graphics card(Nvidia GTX 950M)</p>
","<password>","2016-01-15 02:23:43"
"721300","Pulling a particular block from a text file","<p>I am trying to pull out a block of data from a huge text file which contains 1193373557 lines.</p>

<p>I am excluding the first 25 lines and the last 4 lines, and the more challenging job is that the remaining  block contains data which is made of 2 headers; I want to separate this data based on header of the file.</p>

<p>Example: <code>test.txt</code> (this file contains header1's and header2's data)</p>

<pre><code>header1
------
----
----
----
header2
-----
----
----
---
</code></pre>

<p>Required output:</p>

<ul>
<li><code>header1.txt</code>: inside this file, all lines should be there till the header2 starts</li>
<li><code>header2.txt</code>: all lines after header1 should print</li>
</ul>
","<command-line><files><text-processing>","2016-01-15 07:55:56"
"1118442","Iam getting an issue like ""cannot find **-lopencv_contrib"", while running but i installed the library & how i fix this issue?","<pre><code>g++ -I/usr/local/include/opencv -O0 -g3 -Wall -c -fmessage-length=0 -MMD -MP -MF""Iotdriver.d"" -MT""Iotdriver.d"" -o ""Iotdriver.o"" ""../Iotdriver.cpp""
Finished building: ../Iotdriver.cpp

Building target: IOTpjt
Invoking: GCC C++ Linker
g++ -L/usr/local/lib -o ""IOTpjt""  ./Iotdriver.o   -lopencv_contrib -lopencv_legacy -lopencv_core -lopencv_ml  -lopencv_video -lopencv_features2d -lopencv_imgproc -lopencv_imgcodecs -lopencv_highgui -lopencv_calib3d -lopencv_flann -lopencv_objdetect
/usr/bin/ld: cannot find **-lopencv_contrib**
/usr/bin/ld: cannot find -**lopencv_legacy**
collect2: error: ld returned 1 exit status
make: *** [IOTpjt] Error 1
makefile:44: recipe for target 'IOTpjt' failed
</code></pre>
","<compiling>","2019-02-15 08:18:00"
"957971","find and print specific information with its name","<p>I have a list of data file 1 which I want to find in  file 2 where I want to grep the match pattern with its name. It is not necessary that each name consists of unique data. It may be common among names.&nbsp;</p>

<p>File 1:</p>

<pre><code>123_A7
456_B2
789_f5
111_L2
</code></pre>

<p>main file:</p>

<pre><code>A   Edwin
B   777
B   123_A7
B   456_B2
A   Alex
B   453
B   678
A   Marwin
B   789
B   123_A7
B   111_L2
B   452
</code></pre>

<p>Desired Output:</p>

<pre><code>B   123_A7
A   Edwin
A   Marwin
B   456_B2
A   Edwin
B   111_L2
A   Marwin
</code></pre>
","<command-line><text-processing>","2017-09-21 08:31:47"
"721554","I'm scared, help me","<p>I really want to install Ubuntu, but I'm scared that my computer may break. I intend to overwrite Windows so that Ubuntu is the only OS left. I tried this once before but it said it would take a long time. How long would that be for a 128GB SSD? Also, what are the chances of this installation breaking my system?</p>

<p>I hope I don't sound stupid...</p>
","<system-installation>","2016-01-15 21:01:28"
